start.labels,start.properties.name,start.properties.userId,relationship.identity,relationship.start,relationship.end,relationship.properties.rating,relationship.properties.timestamp
['User'],Oscar Harmon,5,20764,9149,4170,4.0,1163374443
['User'],Oscar Harmon,5,20765,9149,4278,3.5,1163374206
['User'],Oscar Harmon,5,20762,9149,4074,4.5,1163373299
['User'],Oscar Harmon,5,20763,9149,4104,4.5,1163373606
['User'],Oscar Harmon,5,20760,9149,3892,4.5,1163373616
['User'],Oscar Harmon,5,20761,9149,4053,3.5,1163374995
['User'],Oscar Harmon,5,20743,9149,2359,3.5,1163374278
['User'],Oscar Harmon,5,20742,9149,2237,3.5,1163374947
['User'],Oscar Harmon,5,20741,9149,2231,3.5,1163373743
['User'],Oscar Harmon,5,20740,9149,2183,4.0,1163374246
['User'],Oscar Harmon,5,20739,9149,2175,4.5,1163373293
['User'],Oscar Harmon,5,20738,9149,2166,4.0,1163373679
['User'],Oscar Harmon,5,20737,9149,2023,3.5,1163374290
['User'],Oscar Harmon,5,20736,9149,1953,4.0,1163373193
['User'],Oscar Harmon,5,20751,9149,3234,4.0,1163373273
['User'],Oscar Harmon,5,20750,9149,3175,3.5,1163374198
['User'],Oscar Harmon,5,20749,9149,3132,4.5,1163374235
['User'],Jessica Wilson,6,20812,9150,2023,3.5,1108134291
['User'],Jessica Wilson,6,20813,9150,2044,3.0,1109258245
['User'],Jessica Wilson,6,20814,9150,2045,4.0,1108134293
['User'],Jessica Wilson,6,20815,9150,2081,1.0,1109258202
['User'],Jessica Wilson,6,20808,9150,1582,3.0,1108134289
['User'],Jessica Wilson,6,20809,9150,1600,4.0,1109258270
['User'],Jessica Wilson,6,20810,9150,1651,4.0,1109258285
['User'],Jessica Wilson,6,20811,9150,1747,4.0,1109258175
['User'],Jessica Wilson,6,20804,9150,1359,2.0,1109258281
['User'],Jessica Wilson,6,20805,9150,1393,2.0,1109258194
['User'],Jessica Wilson,6,20806,9150,1468,0.5,1108134334
['User'],Jessica Wilson,6,20807,9150,1492,3.0,1108134344
['User'],Jessica Wilson,6,20800,9150,1049,4.5,1108134309
['User'],Jessica Wilson,6,20801,9150,1058,4.5,1108134339
['User'],Jessica Wilson,6,20802,9150,1121,2.0,1109258181
['User'],Jessica Wilson,6,20803,9150,1322,2.0,1109258179
['User'],Jessica Wilson,6,20829,9150,5045,5.0,1108134519
['User'],Jessica Wilson,6,20828,9150,5010,3.0,1108134534
['User'],Jessica Wilson,6,20831,9150,5418,3.5,1108134526
['User'],Jessica Wilson,6,20830,9150,5146,4.0,1108134524
['User'],Jessica Wilson,6,20825,9150,3663,1.5,1109258217
['User'],Jessica Wilson,6,20824,9150,3019,1.5,1109258190
['User'],Jessica Wilson,6,20827,9150,4414,5.0,1108134311
['User'],Jessica Wilson,6,20826,9150,3877,1.5,1109258226
['User'],Jessica Wilson,6,20821,9150,2472,1.0,1108134337
['User'],Jessica Wilson,6,20820,9150,2337,3.0,1109258199
['User'],Jessica Wilson,6,20823,9150,2664,3.5,1109258250
['User'],Jessica Wilson,6,20822,9150,2525,4.0,1109258183
['User'],Jessica Wilson,6,20817,9150,2173,4.0,1108134274
['User'],Jessica Wilson,6,20816,9150,2148,2.0,1108134271
['User'],Jessica Wilson,6,20819,9150,2230,4.5,1108134545
['User'],Jessica Wilson,6,20818,9150,2199,3.0,1109258257
['User'],Jessica Wilson,6,20834,9150,5603,4.5,1108134521
['User'],Jessica Wilson,6,20832,9150,5504,4.0,1108134537
['User'],Jessica Wilson,6,20833,9150,5557,3.0,1108134531
['User'],Jessica Wilson,6,20795,9150,547,4.0,1108134269
['User'],Jessica Wilson,6,20794,9150,282,5.0,1108134539
['User'],Jessica Wilson,6,20793,9150,171,2.0,1109258228
['User'],Jessica Wilson,6,20792,9150,154,2.0,1108134263
['User'],Jessica Wilson,6,20799,9150,1032,4.5,1109258196
['User'],Jessica Wilson,6,20798,9150,1023,4.5,1108134284
['User'],Jessica Wilson,6,20797,9150,980,5.0,1108134266
['User'],Jessica Wilson,6,20796,9150,743,4.0,1108134299
['User'],Jessica Wilson,6,20791,9150,118,4.0,1109258212
['User'],Kyle Bailey,7,20846,9151,193,2.0,851868704
['User'],Kyle Bailey,7,20847,9151,202,3.0,851868705
['User'],Kyle Bailey,7,20844,9151,139,4.0,851866704
['User'],Kyle Bailey,7,20845,9151,147,4.0,851868206
['User'],Kyle Bailey,7,20842,9151,117,5.0,851868188
['User'],Kyle Bailey,7,20843,9151,119,4.0,851866720
['User'],Kyle Bailey,7,20840,9151,53,4.0,851866901
['User'],Kyle Bailey,7,20841,9151,113,3.0,851866744
['User'],Kyle Bailey,7,20838,9151,43,3.0,851868750
['User'],Kyle Bailey,7,20839,9151,45,4.0,851867861
['User'],Kyle Bailey,7,20836,9151,19,3.0,851869035
['User'],Kyle Bailey,7,20837,9151,31,3.0,851867289
['User'],Kyle Bailey,7,20835,9151,0,3.0,851866703
['User'],Kyle Bailey,7,20863,9151,466,3.0,851867669
['User'],Kyle Bailey,7,20862,9151,446,4.0,851869161
['User'],Kyle Bailey,7,20861,9151,363,4.0,851869291
['User'],Kyle Bailey,7,20860,9151,360,3.0,851869291
['User'],Kyle Bailey,7,20859,9151,350,3.0,851867790
['User'],Kyle Bailey,7,20858,9151,347,3.0,851868020
['User'],Kyle Bailey,7,20857,9151,341,3.0,851867436
['User'],Kyle Bailey,7,20856,9151,340,3.0,851868188
['User'],Kyle Bailey,7,20855,9151,339,3.0,851867941
['User'],Kyle Bailey,7,20854,9151,329,3.0,851867621
['User'],Kyle Bailey,7,20853,9151,317,3.0,851867345
['User'],Kyle Bailey,7,20852,9151,313,3.0,851868524
['User'],Kyle Bailey,7,20851,9151,303,5.0,851868187
['User'],Kyle Bailey,7,20850,9151,301,2.0,851869161
['User'],Kyle Bailey,7,20849,9151,263,3.0,851868188
['User'],Kyle Bailey,7,20848,9151,251,5.0,851869062
['User'],Kyle Bailey,7,20865,9151,502,3.0,851867688
['User'],Kyle Bailey,7,20864,9151,497,4.0,851868246
['User'],Kyle Bailey,7,20867,9151,513,4.0,851868019
['User'],Kyle Bailey,7,20866,9151,504,4.0,851869035
['User'],Kyle Bailey,7,20869,9151,541,3.0,851869140
['User'],Kyle Bailey,7,20868,9151,540,4.0,851868044
['User'],Kyle Bailey,7,20871,9151,543,3.0,851868863
['User'],Kyle Bailey,7,20870,9151,542,4.0,851868186
['User'],Kyle Bailey,7,20873,9151,546,3.0,851868044
['User'],Kyle Bailey,7,20921,9151,1159,5.0,851866978
['User'],Kyle Bailey,7,20920,9151,1151,3.0,851867688
['User'],Kyle Bailey,7,20922,9151,1162,1.0,851869140
['User'],Kyle Bailey,7,20917,9151,1133,4.0,851869035
['User'],Kyle Bailey,7,20916,9151,1132,2.0,851869230
['User'],Kyle Bailey,7,20919,9151,1135,3.0,851869062
['User'],Kyle Bailey,7,20918,9151,1134,3.0,851869140
['User'],Kyle Bailey,7,20913,9151,1116,3.0,851866935
['User'],Kyle Bailey,7,20912,9151,1079,3.0,851867401
['User'],Kyle Bailey,7,20915,9151,1131,3.0,851869102
['User'],Kyle Bailey,7,20914,9151,1130,3.0,851869160
['User'],Kyle Bailey,7,20908,9151,1061,4.0,851867401
['User'],Kyle Bailey,7,20909,9151,1064,3.0,851867320
['User'],Kyle Bailey,7,20910,9151,1070,3.0,851868471
['User'],Kyle Bailey,7,20911,9151,1074,4.0,851868471
['User'],Kyle Bailey,7,20904,9151,1043,3.0,851867436
['User'],Kyle Bailey,7,20905,9151,1048,4.0,851869080
['User'],Kyle Bailey,7,20906,9151,1051,3.0,851867436
['User'],Kyle Bailey,7,20907,9151,1060,4.0,851868332
['User'],Kyle Bailey,7,20900,9151,1000,5.0,851868246
['User'],Kyle Bailey,7,20901,9151,1005,4.0,851868321
['User'],Kyle Bailey,7,20902,9151,1013,4.0,851869062
['User'],Kyle Bailey,7,20903,9151,1015,5.0,851868289
['User'],Kyle Bailey,7,20896,9151,974,5.0,851869035
['User'],Kyle Bailey,7,20897,9151,985,5.0,851869034
['User'],Kyle Bailey,7,20898,9151,995,4.0,851867379
['User'],Kyle Bailey,7,20899,9151,998,5.0,851868044
['User'],Kyle Bailey,7,20895,9151,973,3.0,851867289
['User'],Kyle Bailey,7,20894,9151,972,5.0,851869034
['User'],Kyle Bailey,7,20893,9151,935,5.0,851868019
['User'],Kyle Bailey,7,20892,9151,931,4.0,851867289
['User'],Kyle Bailey,7,20891,9151,925,3.0,851869103
['User'],Kyle Bailey,7,20890,9151,921,3.0,851867553
['User'],Kyle Bailey,7,20889,9151,907,3.0,851868308
['User'],Kyle Bailey,7,20888,9151,890,4.0,851867289
['User'],Kyle Bailey,7,20887,9151,889,4.0,851867320
['User'],Kyle Bailey,7,20886,9151,885,3.0,851866744
['User'],Kyle Bailey,7,20885,9151,859,3.0,851869102
['User'],Kyle Bailey,7,20884,9151,764,4.0,851868289
['User'],Kyle Bailey,7,20883,9151,669,2.0,851866744
['User'],Kyle Bailey,7,20882,9151,663,3.0,851866703
['User'],Kyle Bailey,7,20881,9151,641,5.0,851868020
['User'],Kyle Bailey,7,20880,9151,637,1.0,851866763
['User'],Kyle Bailey,7,20878,9151,629,2.0,851866784
['User'],Kyle Bailey,7,20879,9151,636,1.0,851866704
['User'],Kyle Bailey,7,20876,9151,618,3.0,851866744
['User'],Kyle Bailey,7,20877,9151,626,5.0,851868019
['User'],Kyle Bailey,7,20874,9151,556,3.0,851868074
['User'],Kyle Bailey,7,20875,9151,594,4.0,851866806
['User'],Kyle Bailey,7,20872,9151,545,4.0,851868020
['User'],John Henderson,8,21036,9152,6376,3.5,1154473022
['User'],John Henderson,8,21037,9152,6387,3.0,1154473014
['User'],John Henderson,8,21038,9152,6399,3.0,1154473017
['User'],John Henderson,8,21032,9152,6197,3.5,1154400423
['User'],John Henderson,8,21033,9152,6307,3.5,1154473088
['User'],John Henderson,8,21034,9152,6315,3.5,1154473264
['User'],John Henderson,8,21035,9152,6339,2.0,1154473042
['User'],John Henderson,8,21028,9152,6121,3.5,1154465243
['User'],John Henderson,8,21029,9152,6151,4.5,1154473310
['User'],John Henderson,8,21030,9152,6158,4.5,1154400263
['User'],John Henderson,8,21031,9152,6177,4.5,1154464726
['User'],John Henderson,8,21024,9152,5467,2.5,1154400471
['User'],John Henderson,8,21025,9152,5557,4.5,1154464868
['User'],John Henderson,8,21026,9152,5602,4.0,1154465499
['User'],John Henderson,8,21027,9152,5603,3.0,1154465548
['User'],John Henderson,8,21023,9152,5171,4.0,1154464994
['User'],John Henderson,8,21022,9152,5146,4.0,1154465367
['User'],John Henderson,8,21021,9152,5045,4.0,1154464753
['User'],John Henderson,8,21020,9152,5039,3.5,1154400294
['User'],John Henderson,8,21019,9152,4877,3.0,1154400253
['User'],John Henderson,8,21018,9152,4874,5.0,1154465296
['User'],John Henderson,8,21017,9152,4871,4.0,1154464895
['User'],John Henderson,8,21016,9152,4630,3.0,1154400191
['User'],John Henderson,8,21015,9152,4629,4.0,1154389474
['User'],John Henderson,8,21014,9152,4436,3.5,1154400444
['User'],John Henderson,8,21013,9152,4414,4.0,1154464762
['User'],John Henderson,8,21012,9152,4278,3.0,1154465385
['User'],John Henderson,8,21011,9152,4270,4.0,1154465399
['User'],John Henderson,8,21010,9152,4258,4.0,1154400407
['User'],John Henderson,8,21009,9152,4170,4.0,1154464756
['User'],John Henderson,8,21008,9152,4158,4.5,1154400449
['User'],John Henderson,8,21006,9152,3941,5.0,1154400236
['User'],John Henderson,8,21007,9152,4122,3.5,1154389552
['User'],John Henderson,8,21004,9152,3890,3.5,1154464819
['User'],John Henderson,8,21005,9152,3892,3.5,1154389449
['User'],John Henderson,8,21002,9152,3866,4.5,1154400383
['User'],John Henderson,8,21003,9152,3875,4.0,1154465373
['User'],John Henderson,8,21000,9152,3824,3.5,1154464808
['User'],John Henderson,8,21001,9152,3831,3.5,1154400398
['User'],John Henderson,8,20998,9152,3406,4.0,1154464915
['User'],John Henderson,8,20999,9152,3531,2.5,1154400334
['User'],John Henderson,8,20996,9152,3252,4.5,1154465279
['User'],John Henderson,8,20997,9152,3386,5.0,1154464905
['User'],John Henderson,8,20994,9152,3232,4.5,1154464873
['User'],John Henderson,8,20995,9152,3239,3.5,1154400245
['User'],John Henderson,8,20992,9152,3175,4.0,1154389482
['User'],John Henderson,8,20993,9152,3218,4.0,1154465526
['User'],John Henderson,8,20933,9152,425,4.5,1154400475
['User'],John Henderson,8,20932,9152,340,4.0,1154400390
['User'],John Henderson,8,20935,9152,489,2.0,1154400357
['User'],John Henderson,8,20934,9152,485,3.5,1154389356
['User'],John Henderson,8,20929,9152,273,2.0,1154389420
['User'],John Henderson,8,20928,9152,251,3.5,1154464829
['User'],John Henderson,8,20931,9152,303,5.0,1154464714
['User'],John Henderson,8,20930,9152,285,4.0,1154465380
['User'],John Henderson,8,20941,9152,680,3.5,1154389432
['User'],John Henderson,8,20940,9152,569,4.0,1154400284
['User'],John Henderson,8,20943,9152,972,3.5,1154464841
['User'],John Henderson,8,20942,9152,714,5.0,1154400181
['User'],John Henderson,8,20937,9152,506,5.0,1154389386
['User'],John Henderson,8,20936,9152,491,5.0,1154400170
['User'],John Henderson,8,20939,9152,544,4.5,1154464833
['User'],John Henderson,8,20938,9152,541,4.0,1154464853
['User'],John Henderson,8,20948,9152,1000,4.0,1154465394
['User'],John Henderson,8,20949,9152,1031,4.0,1154465555
['User'],John Henderson,8,20950,9152,1032,4.0,1154464811
['User'],John Henderson,8,20925,9152,61,5.0,1154464836
['User'],John Henderson,8,20924,9152,59,2.5,1154389572
['User'],John Henderson,8,20927,9152,117,4.0,1154473268
['User'],John Henderson,8,20926,9152,65,5.0,1154400173
['User'],John Henderson,8,20923,9152,44,5.0,1154465405
['User'],John Henderson,8,20985,9152,2292,3.0,1154400360
['User'],John Henderson,8,20984,9152,2267,3.5,1154473419
['User'],John Henderson,8,20987,9152,2359,5.0,1154473364
['User'],John Henderson,8,20986,9152,2307,4.5,1154464950
['User'],John Henderson,8,20989,9152,2550,4.5,1154400266
['User'],John Henderson,8,20988,9152,2393,4.0,1154464901
['User'],John Henderson,8,20991,9152,3146,3.5,1154400198
['User'],John Henderson,8,20990,9152,2879,5.0,1154400441
['User'],John Henderson,8,20977,9152,2023,5.0,1154464889
['User'],John Henderson,8,20976,9152,1952,3.5,1154400351
['User'],John Henderson,8,20979,9152,2192,3.5,1154464944
['User'],John Henderson,8,20978,9152,2081,5.0,1154464738
['User'],John Henderson,8,20981,9152,2237,2.5,1154389541
['User'],John Henderson,8,20980,9152,2231,4.5,1154464717
['User'],John Henderson,8,20983,9152,2260,3.5,1154400340
['User'],John Henderson,8,20982,9152,2254,4.5,1154465558
['User'],John Henderson,8,20968,9152,1609,4.0,1154473259
['User'],John Henderson,8,20969,9152,1679,3.0,1154389460
['User'],John Henderson,8,20970,9152,1716,3.0,1154465222
['User'],John Henderson,8,20971,9152,1763,4.5,1154464735
['User'],John Henderson,8,20972,9152,1840,4.5,1154400414
['User'],John Henderson,8,20973,9152,1858,4.0,1154464850
['User'],John Henderson,8,20974,9152,1862,5.0,1154473217
['User'],John Henderson,8,20975,9152,1883,3.5,1154389340
['User'],John Henderson,8,20960,9152,1307,3.5,1154464990
['User'],John Henderson,8,20961,9152,1313,5.0,1154389385
['User'],John Henderson,8,20962,9152,1350,4.0,1154389491
['User'],John Henderson,8,20963,9152,1371,4.0,1154473252
['User'],John Henderson,8,20964,9152,1398,3.0,1154400308
['User'],John Henderson,8,20965,9152,1409,5.0,1154400458
['User'],John Henderson,8,20966,9152,1468,3.5,1154389528
['User'],John Henderson,8,20967,9152,1542,5.0,1154473322
['User'],John Henderson,8,20955,9152,1121,0.5,1154474527
['User'],John Henderson,8,20954,9152,1074,3.5,1154400465
['User'],John Henderson,8,20953,9152,1064,4.0,1154464720
['User'],John Henderson,8,20952,9152,1043,4.0,1154464747
['User'],John Henderson,8,20959,9152,1258,3.0,1154389408
['User'],John Henderson,8,20958,9152,1228,4.0,1154465235
['User'],John Henderson,8,20957,9152,1150,3.0,1154400324
['User'],John Henderson,8,20956,9152,1144,4.0,1154465285
['User'],John Henderson,8,20947,9152,994,4.0,1154465573
['User'],John Henderson,8,20946,9152,985,4.0,1154464769
['User'],John Henderson,8,20945,9152,974,4.0,1154464730
['User'],John Henderson,8,20944,9152,973,4.0,1154464887
['User'],John Henderson,8,20951,9152,1038,3.0,1154465230
['User'],Tracey Irwin,9,21083,9153,2306,4.0,938629681
['User'],Tracey Irwin,9,21082,9153,2231,4.0,938627748
['User'],Tracey Irwin,9,21081,9153,2122,3.0,938628843
['User'],Tracey Irwin,9,21080,9153,2081,5.0,938628450
['User'],Tracey Irwin,9,21075,9153,1925,4.0,938628577
['User'],Tracey Irwin,9,21074,9153,1920,4.0,939122916
['User'],Tracey Irwin,9,21073,9153,1840,4.0,938628843
['User'],Tracey Irwin,9,21072,9153,1834,2.0,938629250
['User'],Tracey Irwin,9,21079,9153,2054,2.0,938629341
['User'],Tracey Irwin,9,21078,9153,2022,4.0,938628966
['User'],Tracey Irwin,9,21077,9153,2011,3.0,938629681
['User'],Tracey Irwin,9,21076,9153,1955,2.0,938629681
['User'],Tracey Irwin,9,21066,9153,1717,4.0,938629747
['User'],Tracey Irwin,9,21067,9153,1796,4.0,938629053
['User'],Tracey Irwin,9,21064,9153,1609,4.0,938629341
['User'],Tracey Irwin,9,21065,9153,1704,4.0,938629522
['User'],Tracey Irwin,9,21070,9153,1820,4.0,938628897
['User'],Tracey Irwin,9,21071,9153,1832,4.0,938629341
['User'],Tracey Irwin,9,21068,9153,1813,3.0,938629053
['User'],Tracey Irwin,9,21069,9153,1817,3.0,938628777
['User'],Tracey Irwin,9,21058,9153,1276,4.0,938629341
['User'],Tracey Irwin,9,21059,9153,1353,4.0,938629054
['User'],Tracey Irwin,9,21056,9153,1165,3.0,938628655
['User'],Tracey Irwin,9,21057,9153,1250,2.0,938628777
['User'],Tracey Irwin,9,21062,9153,1378,3.0,938629470
['User'],Tracey Irwin,9,21063,9153,1412,5.0,938628966
['User'],Tracey Irwin,9,21060,9153,1355,5.0,938628690
['User'],Tracey Irwin,9,21061,9153,1371,4.0,938628966
['User'],Tracey Irwin,9,21053,9153,955,3.0,938629470
['User'],Tracey Irwin,9,21052,9153,876,5.0,938629250
['User'],Tracey Irwin,9,21055,9153,1121,4.0,938628450
['User'],Tracey Irwin,9,21054,9153,1120,4.0,938628655
['User'],Tracey Irwin,9,21049,9153,544,4.0,938628843
['User'],Tracey Irwin,9,21048,9153,497,5.0,938628337
['User'],Tracey Irwin,9,21051,9153,634,2.0,938628337
['User'],Tracey Irwin,9,21050,9153,554,5.0,938628843
['User'],Tracey Irwin,9,21045,9153,463,4.0,938628777
['User'],Tracey Irwin,9,21044,9153,303,4.0,938628966
['User'],Tracey Irwin,9,21047,9153,491,5.0,938628843
['User'],Tracey Irwin,9,21046,9153,480,4.0,938628577
['User'],Tracey Irwin,9,21041,9153,38,3.0,938628655
['User'],Tracey Irwin,9,21040,9153,27,4.0,938628337
['User'],Tracey Irwin,9,21043,9153,61,3.0,938628897
['User'],Tracey Irwin,9,21042,9153,47,5.0,938629110
['User'],Tracey Irwin,9,21039,9153,0,4.0,938629179
['User'],Margaret Allen,10,21113,9154,1687,3.0,942766472
['User'],Margaret Allen,10,21112,9154,1505,5.0,942766515
['User'],Margaret Allen,10,21115,9154,1935,4.0,942767328
['User'],Margaret Allen,10,21114,9154,1874,5.0,942766991
['User'],Margaret Allen,10,21117,9154,2054,4.0,942766845
['User'],Margaret Allen,10,21116,9154,1939,2.0,942767328
['User'],Margaret Allen,10,21119,9154,2282,5.0,942766109
['User'],Margaret Allen,10,21118,9154,2081,5.0,942766515
['User'],Margaret Allen,10,21105,9154,1200,3.0,942766725
['User'],Margaret Allen,10,21104,9154,1174,4.0,942766420
['User'],Margaret Allen,10,21107,9154,1301,5.0,942767029
['User'],Margaret Allen,10,21106,9154,1227,3.0,942766845
['User'],Margaret Allen,10,21109,9154,1371,4.0,942766472
['User'],Margaret Allen,10,21108,9154,1362,3.0,942766679
['User'],Margaret Allen,10,21111,9154,1477,2.0,942766845
['User'],Margaret Allen,10,21110,9154,1377,5.0,942766472
['User'],Margaret Allen,10,21096,9154,973,4.0,942767258
['User'],Margaret Allen,10,21097,9154,974,4.0,942767258
['User'],Margaret Allen,10,21098,9154,976,4.0,942767258
['User'],Margaret Allen,10,21099,9154,985,4.0,942767258
['User'],Margaret Allen,10,21100,9154,995,3.0,942767328
['User'],Margaret Allen,10,21101,9154,1013,4.0,942767258
['User'],Margaret Allen,10,21102,9154,1064,4.0,942767258
['User'],Margaret Allen,10,21103,9154,1121,5.0,942766420
['User'],Margaret Allen,10,21088,9154,329,4.0,942766603
['User'],Margaret Allen,10,21089,9154,543,3.0,942767328
['User'],Margaret Allen,10,21090,9154,635,4.0,942766974
['User'],Margaret Allen,10,21091,9154,859,3.0,942767258
['User'],Margaret Allen,10,21092,9154,899,3.0,942766420
['User'],Margaret Allen,10,21093,9154,910,2.0,942767328
['User'],Margaret Allen,10,21094,9154,923,4.0,942767328
['User'],Margaret Allen,10,21095,9154,972,4.0,942767258
['User'],Margaret Allen,10,21087,9154,328,3.0,942766603
['User'],Margaret Allen,10,21086,9154,303,4.0,942766515
['User'],Margaret Allen,10,21085,9154,148,4.0,942766793
['User'],Margaret Allen,10,21084,9154,65,5.0,942766420
['User'],Margaret Allen,10,21127,9154,2424,2.0,942766251
['User'],Margaret Allen,10,21126,9154,2367,5.0,942767121
['User'],Margaret Allen,10,21125,9154,2352,2.0,942766213
['User'],Margaret Allen,10,21124,9154,2337,4.0,942765978
['User'],Margaret Allen,10,21123,9154,2328,3.0,942766164
['User'],Margaret Allen,10,21122,9154,2292,4.0,942766029
['User'],Margaret Allen,10,21121,9154,2291,3.0,942766213
['User'],Margaret Allen,10,21120,9154,2283,3.0,942766251
['User'],Margaret Allen,10,21129,9154,2444,4.0,942767571
['User'],Margaret Allen,10,21128,9154,2433,3.0,942766059
['User'],Stacy Grant,11,21157,9155,7670,4.0,1391658210
['User'],Stacy Grant,11,21156,9155,7661,3.0,1391658137
['User'],Stacy Grant,11,21159,9155,7863,4.0,1391658385
['User'],Stacy Grant,11,21158,9155,7678,3.5,1391658218
['User'],Stacy Grant,11,21153,9155,7544,4.5,1391658141
['User'],Stacy Grant,11,21152,9155,7342,3.5,1391657720
['User'],Stacy Grant,11,21155,9155,7638,4.5,1391658399
['User'],Stacy Grant,11,21154,9155,7594,4.0,1391658115
['User'],Stacy Grant,11,21165,9155,8202,4.0,1391657610
['User'],Stacy Grant,11,21164,9155,8167,4.0,1391657924
['User'],Stacy Grant,11,21167,9155,8474,5.0,1391657798
['User'],Stacy Grant,11,21166,9155,8425,5.0,1391658157
['User'],Stacy Grant,11,21161,9155,7973,4.5,1391658125
['User'],Stacy Grant,11,21160,9155,7971,4.5,1391658311
['User'],Stacy Grant,11,21163,9155,8132,4.0,1391658186
['User'],Stacy Grant,11,21162,9155,7976,4.0,1391658270
['User'],Stacy Grant,11,21142,9155,1622,3.5,1391657376
